timestamp,time_of_day,hour,day_of_week,weather,traffic_density,num_vehicles,avg_speed_kph,num_accidents,road_block,signal_delay_sec,reroute_count,route_distance_km,travel_time_min,congestion_score,congestion_level
2025-01-11 02:12:00,Night,2,Saturday,Rain,37,181,51.94,0,0,61,2,29.39,43.61,48,Medium
2025-01-11 02:19:00,Night,2,Saturday,Clear,46,187,62.75,0,0,70,4,29.81,37.95,46,Medium
2025-01-11 02:26:00,Night,2,Saturday,Fog,40,150,48.33,0,0,42,3,12.11,24.55,49,Medium
2025-01-11 02:33:00,Night,2,Saturday,Rain,43,176,54.74,0,0,72,3,5.46,16.54,52,Medium
2025-01-11 02:40:00,Night,2,Saturday,Clear,29,134,66.31,0,0,83,2,22.78,28.84,38,Low
2025-01-11 02:47:00,Night,2,Saturday,Fog,36,147,49.9,0,0,42,2,9.49,20.57,47,Medium
2025-01-11 02:54:00,Night,2,Saturday,Clear,39,182,64.85,0,0,71,3,14.44,22.1,42,Medium
2025-01-11 03:01:00,Night,3,Saturday,Fog,18,90,63.61,0,0,26,0,19.98,24.5,29,Low
2025-01-11 03:08:00,Night,3,Saturday,Clear,5,7,78.18,0,0,45,0,7.41,8.42,11,Low
2025-01-11 03:15:00,Night,3,Saturday,Fog,48,172,48.82,0,0,40,5,11.68,24.56,53,Medium
2025-01-11 03:22:00,Night,3,Saturday,Clear,21,105,69.39,0,0,56,0,22.66,25.39,27,Low
2025-01-11 03:29:00,Night,3,Saturday,Fog,49,222,48.34,0,0,68,1,4.03,17.12,61,Medium
2025-01-11 03:36:00,Night,3,Saturday,Clear,45,189,56.84,0,0,95,3,1.21,12.4,53,Medium
2025-01-11 03:43:00,Night,3,Saturday,Storm,32,134,41.6,0,0,61,1,4.78,17.63,54,Medium
2025-01-11 03:50:00,Night,3,Saturday,Clear,12,84,76.4,0,0,35,1,19.58,18.84,16,Low
2025-01-11 03:57:00,Night,3,Saturday,Fog,40,196,53.82,0,0,90,3,15.03,28.7,58,Medium
2025-01-11 04:04:00,Night,4,Saturday,Clear,33,143,66.69,0,0,80,1,14.09,21.03,39,Low
2025-01-11 04:11:00,Night,4,Saturday,Rain,35,172,55.04,0,0,67,1,9.32,19.74,47,Medium
2025-01-11 04:18:00,Night,4,Saturday,Storm,35,131,48.16,0,0,56,2,17.43,32.01,52,Medium
2025-01-11 04:25:00,Night,4,Saturday,Clear,51,184,60.18,0,0,78,2,16.12,26.55,51,Medium
2025-01-11 04:32:00,Night,4,Saturday,Clear,23,82,71.05,0,0,33,1,5.93,9.52,22,Low
2025-01-11 04:39:00,Night,4,Saturday,Clear,31,125,67.73,0,0,57,1,19.03,23.75,33,Low
2025-01-11 04:46:00,Night,4,Saturday,Clear,63,277,53.64,1,0,86,6,5.26,20.46,73,High
2025-01-11 04:53:00,Night,4,Saturday,Clear,39,168,64.19,1,0,66,3,10.4,19.82,50,Medium
2025-01-11 05:00:00,Night,5,Saturday,Clear,35,126,61.32,0,0,60,1,27.07,34.33,38,Low
2025-01-11 05:07:00,Night,5,Saturday,Fog,48,222,43.57,1,0,41,3,25.48,47.65,66,Medium
2025-01-11 05:14:00,Night,5,Saturday,Clear,54,254,56.55,0,0,56,3,16.97,28.3,52,Medium
2025-01-11 05:21:00,Night,5,Saturday,Fog,25,107,58.08,0,0,42,2,9.94,17.63,37,Low
2025-01-11 05:28:00,Night,5,Saturday,Clear,34,117,62.68,0,0,33,1,18.01,23.37,31,Low
2025-01-11 05:35:00,Night,5,Saturday,Rain,19,84,61.05,0,0,20,0,29.79,34.29,26,Low
2025-01-11 05:42:00,Night,5,Saturday,Clear,21,109,67.54,0,0,58,1,19.24,23.1,28,Low
2025-01-11 05:49:00,Night,5,Saturday,Clear,26,112,68.97,0,0,70,4,11.79,17.18,32,Low
2025-01-11 05:56:00,Night,5,Saturday,Clear,37,188,64.3,1,0,61,6,11.19,20.28,49,Medium
2025-01-11 06:03:00,Morning,6,Saturday,Clear,23,78,69.9,0,0,34,1,23.12,24.55,23,Low
2025-01-11 06:10:00,Morning,6,Saturday,Clear,54,237,53.0,1,0,67,5,6.11,19.55,64,Medium
2025-01-11 06:17:00,Morning,6,Saturday,Rain,59,218,47.73,0,0,74,3,17.56,34.65,63,Medium
2025-01-11 06:24:00,Morning,6,Saturday,Fog,54,224,45.9,0,0,71,3,15.88,33.46,64,Medium
2025-01-11 06:31:00,Morning,6,Saturday,Clear,46,184,62.96,1,0,41,4,12.39,21.49,50,Medium
2025-01-11 06:38:00,Morning,6,Saturday,Clear,79,337,43.92,0,0,108,3,10.81,31.15,81,High
2025-01-11 06:45:00,Morning,6,Saturday,Clear,40,200,65.92,1,0,58,3,24.11,31.91,50,Medium
2025-01-11 06:52:00,Morning,6,Saturday,Rain,50,234,51.04,1,0,57,6,22.05,38.57,65,Medium
2025-01-11 06:59:00,Morning,6,Saturday,Clear,54,208,58.92,1,0,83,3,14.69,27.68,63,Medium
2025-01-11 07:06:00,Morning,7,Saturday,Fog,52,208,47.09,0,0,83,3,21.45,40.41,65,Medium
2025-01-11 07:13:00,Morning,7,Saturday,Clear,56,242,52.44,1,0,66,5,19.03,34.57,65,Medium
2025-01-11 07:20:00,Morning,7,Saturday,Clear,55,232,58.56,1,0,67,5,23.9,36.76,62,Medium
2025-01-11 07:27:00,Morning,7,Saturday,Rain,58,268,46.55,0,0,82,3,28.79,50.54,67,Medium
2025-01-11 07:34:00,Morning,7,Saturday,Rain,59,220,43.59,0,0,72,4,6.4,21.71,65,Medium
2025-01-11 07:41:00,Morning,7,Saturday,Fog,79,323,32.84,1,0,111,7,23.59,62.95,100,High
2025-01-11 07:48:00,Morning,7,Saturday,Rain,59,270,47.45,0,0,82,3,27.11,47.71,67,Medium
2025-01-11 07:55:00,Morning,7,Saturday,Clear,47,168,54.94,1,0,66,3,5.2,17.04,57,Medium
2025-01-11 08:02:00,Morning,8,Saturday,Rain,51,184,47.82,0,0,85,2,5.09,18.6,60,Medium
2025-01-11 08:09:00,Morning,8,Saturday,Fog,57,208,42.97,1,0,68,6,16.79,38.08,75,High
2025-01-11 08:16:00,Morning,8,Saturday,Clear,35,131,67.27,0,0,60,4,18.31,23.81,36,Low
2025-01-11 08:23:00,Morning,8,Saturday,Clear,71,283,47.42,1,0,87,6,23.65,45.59,79,High
2025-01-11 08:30:00,Morning,8,Saturday,Fog,67,308,38.79,0,0,56,3,13.33,34.69,73,High
2025-01-11 08:37:00,Morning,8,Saturday,Clear,50,213,55.28,0,0,68,1,10.45,21.66,51,Medium
2025-01-11 08:44:00,Morning,8,Saturday,Rain,51,203,51.94,0,0,71,3,15.26,29.07,57,Medium
2025-01-11 08:51:00,Morning,8,Saturday,Rain,82,360,36.29,1,0,96,6,28.93,66.71,96,High
2025-01-11 08:58:00,Morning,8,Saturday,Rain,50,227,47.22,1,0,74,4,24.64,44.96,69,Medium
2025-01-11 09:05:00,Morning,9,Saturday,Fog,59,261,38.96,0,0,65,3,29.17,58.61,70,High
2025-01-11 09:12:00,Morning,9,Saturday,Rain,55,205,50.13,1,0,49,2,23.08,40.14,65,Medium
2025-01-11 09:19:00,Morning,9,Saturday,Clear,45,217,63.45,0,0,78,2,22.13,30.87,48,Medium
2025-01-11 09:26:00,Morning,9,Saturday,Rain,66,304,43.34,1,0,79,6,23.64,48.62,81,High
2025-01-11 09:33:00,Morning,9,Saturday,Fog,65,272,37.74,0,0,95,4,24.07,54.07,79,High
2025-01-11 09:40:00,Morning,9,Saturday,Storm,45,178,36.27,0,0,53,0,26.25,55.47,62,Medium
2025-01-11 09:47:00,Morning,9,Saturday,Clear,35,173,68.03,0,0,33,2,19.88,23.84,32,Low
2025-01-11 09:54:00,Morning,9,Saturday,Rain,62,252,40.35,0,0,75,4,2.28,17.06,69,Medium
2025-01-11 10:01:00,Morning,10,Saturday,Clear,59,218,56.6,0,0,94,4,9.47,22.41,60,Medium
2025-01-11 10:08:00,Morning,10,Saturday,Clear,60,226,51.24,1,0,87,4,17.11,34.09,70,High
2025-01-11 10:15:00,Morning,10,Saturday,Rain,54,239,46.41,1,0,85,7,29.5,52.69,73,High
2025-01-11 10:22:00,Morning,10,Saturday,Rain,75,305,39.36,1,0,63,5,27.51,58.11,84,High
2025-01-11 10:29:00,Morning,10,Saturday,Storm,68,265,26.7,1,1,96,10,4.72,30.21,100,High
2025-01-11 10:36:00,Morning,10,Saturday,Clear,72,318,44.55,0,0,91,3,24.03,47.02,73,High
2025-01-11 10:43:00,Morning,10,Saturday,Rain,55,243,47.6,1,0,87,5,13.3,31.53,74,High
2025-01-11 10:50:00,Morning,10,Saturday,Clear,69,276,46.85,0,0,100,2,29.71,52.5,71,High
2025-01-11 10:57:00,Morning,10,Saturday,Clear,75,312,47.53,0,0,84,4,16.53,35.23,72,High
2025-01-11 11:04:00,Morning,11,Saturday,Rain,62,236,41.77,0,0,89,3,2.92,18.28,70,High
2025-01-11 11:11:00,Morning,11,Saturday,Clear,37,172,65.5,0,0,39,2,22.48,27.54,35,Low
2025-01-11 11:18:00,Morning,11,Saturday,Clear,47,175,62.84,0,0,64,3,18.19,26.53,45,Medium
2025-01-11 11:25:00,Morning,11,Saturday,Rain,84,338,33.28,0,0,110,4,11.81,39.51,91,High
2025-01-11 11:32:00,Morning,11,Saturday,Rain,56,239,46.7,0,0,55,3,1.44,13.57,60,Medium
2025-01-11 11:39:00,Morning,11,Saturday,Clear,74,305,44.96,0,0,88,5,23.05,45.37,73,High
2025-01-11 11:46:00,Morning,11,Saturday,Fog,35,173,51.31,0,0,64,1,14.13,26.77,51,Medium
2025-01-11 11:53:00,Morning,11,Saturday,Clear,62,266,50.21,0,0,81,3,20.63,37.34,63,Medium
2025-01-11 12:00:00,Afternoon,12,Saturday,Clear,48,194,55.16,0,0,59,2,25.47,37.33,48,Medium
2025-01-11 12:07:00,Afternoon,12,Saturday,Clear,34,143,67.63,0,0,65,0,3.66,10.99,37,Low
2025-01-11 12:14:00,Afternoon,12,Saturday,Rain,17,97,65.8,0,0,57,3,8.03,13.67,30,Low
2025-01-11 12:21:00,Afternoon,12,Saturday,Clear,31,124,64.03,0,0,48,2,22.36,27.69,33,Low
2025-01-11 12:28:00,Afternoon,12,Saturday,Clear,34,132,61.74,0,0,79,0,26.0,33.96,41,Medium
2025-01-11 12:35:00,Afternoon,12,Saturday,Clear,44,204,59.55,0,0,90,3,29.99,40.9,51,Medium
2025-01-11 12:42:00,Afternoon,12,Saturday,Clear,70,315,47.55,1,0,117,7,25.26,49.12,85,High
2025-01-11 12:49:00,Afternoon,12,Saturday,Rain,42,164,53.32,0,0,63,2,11.79,23.32,50,Medium
2025-01-11 12:56:00,Afternoon,12,Saturday,Fog,42,183,51.51,0,0,72,3,28.9,44.94,56,Medium
2025-01-11 13:03:00,Afternoon,13,Saturday,Fog,52,200,42.01,0,0,60,4,1.94,14.93,62,Medium
2025-01-11 13:10:00,Afternoon,13,Saturday,Fog,35,141,48.79,0,0,77,2,25.96,42.75,53,Medium
2025-01-11 13:17:00,Afternoon,13,Saturday,Clear,48,184,57.46,0,0,40,3,28.86,38.72,44,Medium
2025-01-11 13:24:00,Afternoon,13,Saturday,Clear,36,127,62.54,0,0,24,0,28.11,32.95,31,Low
2025-01-11 13:31:00,Afternoon,13,Saturday,Clear,34,157,61.54,0,0,37,3,24.64,30.76,34,Low
2025-01-11 13:38:00,Afternoon,13,Saturday,Clear,42,178,60.39,1,0,70,3,22.16,32.9,54,Medium
2025-01-11 13:45:00,Afternoon,13,Saturday,Rain,34,135,53.07,0,0,68,3,7.27,17.63,46,Medium
2025-01-11 13:52:00,Afternoon,13,Saturday,Rain,45,179,54.99,0,1,58,7,17.54,31.26,62,Medium
2025-01-11 13:59:00,Afternoon,13,Saturday,Clear,32,112,64.98,0,0,45,3,11.95,17.54,32,Low
2025-01-11 14:06:00,Afternoon,14,Saturday,Clear,40,186,59.79,0,0,46,1,14.18,22.2,40,Medium
2025-01-11 14:13:00,Afternoon,14,Saturday,Fog,39,181,53.04,0,0,41,1,21.18,33.28,48,Medium
2025-01-11 14:20:00,Afternoon,14,Saturday,Rain,36,142,53.55,0,0,70,4,6.95,17.41,47,Medium
2025-01-11 14:27:00,Afternoon,14,Saturday,Fog,45,197,47.24,1,0,58,4,11.29,27.19,66,Medium
2025-01-11 14:34:00,Afternoon,14,Saturday,Clear,65,270,53.32,0,0,117,4,1.29,16.0,70,High
2025-01-11 14:41:00,Afternoon,14,Saturday,Storm,56,225,31.33,0,0,96,4,16.99,48.18,78,High
2025-01-11 14:48:00,Afternoon,14,Saturday,Clear,71,307,47.5,0,0,107,5,6.0,22.68,74,High
2025-01-11 14:55:00,Afternoon,14,Saturday,Rain,33,126,60.85,0,0,50,2,18.33,25.93,39,Low
2025-01-11 15:02:00,Afternoon,15,Saturday,Rain,48,212,50.82,1,0,54,4,16.3,31.48,63,Medium
2025-01-11 15:09:00,Afternoon,15,Saturday,Clear,40,189,65.66,0,0,74,3,4.62,13.2,43,Medium
2025-01-11 15:16:00,Afternoon,15,Saturday,Rain,35,137,54.66,0,0,73,3,4.07,14.14,47,Medium
2025-01-11 15:23:00,Afternoon,15,Saturday,Fog,29,131,57.16,0,0,43,2,4.88,13.22,41,Medium
2025-01-11 15:30:00,Afternoon,15,Saturday,Clear,44,205,57.74,0,0,43,2,5.66,14.34,43,Medium
2025-01-11 15:37:00,Afternoon,15,Saturday,Rain,35,130,59.22,0,0,60,2,12.33,21.23,43,Medium
2025-01-11 15:44:00,Afternoon,15,Saturday,Storm,35,126,46.57,0,0,51,2,28.54,46.8,51,Medium
2025-01-11 15:51:00,Afternoon,15,Saturday,Rain,34,158,55.57,0,0,68,2,10.45,20.7,46,Medium
2025-01-11 15:58:00,Afternoon,15,Saturday,Clear,45,186,60.38,0,0,56,2,1.51,10.35,44,Medium
2025-01-11 16:05:00,Afternoon,16,Saturday,Fog,30,142,52.07,0,0,95,3,6.18,18.24,53,Medium
2025-01-11 16:12:00,Afternoon,16,Saturday,Clear,41,192,60.65,0,0,45,2,15.89,23.85,41,Medium
2025-01-11 16:19:00,Afternoon,16,Saturday,Fog,17,106,61.89,0,0,57,2,10.65,17.57,35,Low
2025-01-11 16:26:00,Afternoon,16,Saturday,Rain,49,185,48.14,1,0,38,4,26.81,44.85,60,Medium
2025-01-11 16:33:00,Afternoon,16,Saturday,Clear,39,196,64.88,0,0,34,2,26.66,31.7,36,Low
2025-01-11 16:40:00,Afternoon,16,Saturday,Fog,45,208,44.02,0,0,58,3,4.37,17.36,58,Medium
2025-01-11 16:47:00,Afternoon,16,Saturday,Clear,49,219,54.55,1,0,79,5,5.4,18.42,62,Medium
2025-01-11 16:54:00,Afternoon,16,Saturday,Fog,26,98,54.17,0,0,47,0,11.04,20.21,40,Medium
2025-01-11 17:01:00,Evening,17,Saturday,Clear,65,252,51.89,1,0,68,7,24.05,41.54,70,High
2025-01-11 17:08:00,Evening,17,Saturday,Clear,72,313,44.11,0,0,108,2,21.11,44.19,76,High
2025-01-11 17:15:00,Evening,17,Saturday,Clear,73,310,47.11,1,1,96,7,7.03,27.65,95,High
2025-01-11 17:22:00,Evening,17,Saturday,Clear,64,244,48.91,1,0,76,2,25.29,45.25,72,High
2025-01-11 17:29:00,Evening,17,Saturday,Fog,46,222,45.4,1,0,62,6,29.23,51.9,68,Medium
2025-01-11 17:36:00,Evening,17,Saturday,Clear,53,240,58.6,0,0,69,2,14.55,25.59,53,Medium
2025-01-11 17:43:00,Evening,17,Saturday,Clear,39,178,65.05,0,0,56,1,11.52,18.58,39,Low
2025-01-11 17:50:00,Evening,17,Saturday,Fog,65,258,36.87,0,0,90,2,27.36,59.88,77,High
2025-01-11 17:57:00,Evening,17,Saturday,Rain,67,285,44.3,0,0,105,2,3.53,20.21,76,High
2025-01-11 18:04:00,Evening,18,Saturday,Storm,59,233,34.95,1,0,58,5,12.73,37.4,81,High
2025-01-11 18:11:00,Evening,18,Saturday,Clear,52,246,57.9,0,0,78,3,11.9,23.53,55,Medium
2025-01-11 18:18:00,Evening,18,Saturday,Clear,40,156,64.91,0,0,47,4,13.94,20.33,37,Low
2025-01-11 18:25:00,Evening,18,Saturday,Clear,71,266,48.31,1,0,75,4,5.57,21.85,76,High
2025-01-11 18:32:00,Evening,18,Saturday,Clear,39,192,60.28,0,0,14,1,20.05,26.31,34,Low
2025-01-11 18:39:00,Evening,18,Saturday,Fog,50,187,45.81,0,0,46,3,5.09,17.69,57,Medium
2025-01-11 18:46:00,Evening,18,Saturday,Storm,73,288,29.28,0,0,84,5,10.69,38.97,87,High
2025-01-11 18:53:00,Evening,18,Saturday,Clear,43,177,59.98,0,0,66,1,3.38,12.58,45,Medium
2025-01-11 19:00:00,Evening,19,Saturday,Clear,59,240,49.58,0,0,90,3,22.97,40.46,62,Medium
2025-01-11 19:07:00,Evening,19,Saturday,Clear,42,185,64.83,0,0,59,1,1.1,9.56,42,Medium
2025-01-11 19:14:00,Evening,19,Saturday,Clear,74,325,45.31,1,0,99,6,17.91,40.67,85,High
2025-01-11 19:21:00,Evening,19,Saturday,Rain,62,251,42.04,1,0,68,4,2.87,18.91,76,High
2025-01-11 19:28:00,Evening,19,Saturday,Fog,44,184,47.49,0,0,68,4,10.72,24.94,57,Medium
2025-01-11 19:35:00,Evening,19,Saturday,Clear,50,213,59.62,0,0,76,4,21.64,32.22,51,Medium
2025-01-11 19:42:00,Evening,19,Saturday,Clear,35,123,65.28,0,0,41,1,19.15,24.22,33,Low
2025-01-11 19:49:00,Evening,19,Saturday,Clear,57,223,51.86,0,0,82,0,14.25,28.47,59,Medium
2025-01-11 19:56:00,Evening,19,Saturday,Rain,52,215,50.86,1,0,71,4,15.76,31.84,67,Medium
2025-01-11 20:03:00,Evening,20,Saturday,Rain,68,303,38.55,0,0,95,4,4.4,22.47,78,High
2025-01-11 20:10:00,Evening,20,Saturday,Clear,46,217,62.58,1,0,70,2,10.56,21.55,57,Medium
2025-01-11 20:17:00,Evening,20,Saturday,Clear,56,259,58.29,0,0,104,3,17.01,30.22,61,Medium
2025-01-11 20:24:00,Evening,20,Saturday,Clear,49,189,61.39,0,0,87,3,15.39,25.67,51,Medium
2025-01-11 20:31:00,Evening,20,Saturday,Fog,56,223,40.57,0,0,77,3,9.22,27.16,68,Medium
2025-01-11 20:38:00,Evening,20,Saturday,Rain,54,246,46.12,0,0,91,3,18.61,37.61,66,Medium
2025-01-11 20:45:00,Evening,20,Saturday,Fog,74,331,33.98,0,0,101,3,24.98,61.45,87,High
2025-01-11 20:52:00,Evening,20,Saturday,Rain,68,260,41.28,1,0,58,5,24.13,49.9,77,High
2025-01-11 20:59:00,Evening,20,Saturday,Storm,68,303,32.48,0,0,92,3,24.24,61.61,85,High
2025-01-11 21:06:00,Night,21,Saturday,Rain,50,193,46.74,1,0,51,4,5.93,19.98,64,Medium
2025-01-11 21:13:00,Night,21,Saturday,Rain,36,180,54.82,0,0,88,1,14.16,26.32,52,Medium
2025-01-11 21:20:00,Night,21,Saturday,Clear,31,147,69.85,0,0,64,2,2.06,8.96,34,Low
2025-01-11 21:27:00,Night,21,Saturday,Clear,29,138,69.09,0,0,67,2,24.07,28.14,34,Low
2025-01-11 21:34:00,Night,21,Saturday,Clear,35,174,63.41,0,0,47,2,13.61,20.14,36,Low
2025-01-11 21:41:00,Night,21,Saturday,Clear,13,69,74.19,0,0,35,0,26.44,24.85,16,Low
2025-01-11 21:48:00,Night,21,Saturday,Clear,32,158,68.02,0,0,37,3,17.89,21.98,31,Low
2025-01-11 21:55:00,Night,21,Saturday,Clear,43,157,59.56,0,0,68,2,25.8,35.22,45,Medium
2025-01-11 22:02:00,Night,22,Saturday,Clear,35,126,61.47,0,0,70,1,21.4,29.07,39,Low
2025-01-11 22:09:00,Night,22,Saturday,Clear,63,270,54.35,0,0,91,4,9.09,23.07,64,Medium
2025-01-11 22:16:00,Night,22,Saturday,Rain,30,136,55.82,0,0,68,2,23.74,34.39,43,Medium
2025-01-11 22:23:00,Night,22,Saturday,Fog,37,137,48.29,0,0,54,2,5.05,15.99,49,Medium
2025-01-11 22:30:00,Night,22,Saturday,Clear,15,49,69.62,0,0,15,0,9.5,11.14,15,Low
2025-01-11 22:37:00,Night,22,Saturday,Rain,34,171,56.15,0,0,70,4,2.9,12.73,47,Medium
2025-01-11 22:44:00,Night,22,Saturday,Storm,44,195,40.29,0,0,50,6,6.23,20.91,60,Medium
2025-01-11 22:51:00,Night,22,Saturday,Clear,32,112,65.06,0,0,73,2,10.69,17.74,37,Low
2025-01-11 22:58:00,Night,22,Saturday,Clear,30,123,65.41,0,0,45,2,14.76,19.87,31,Low
2025-01-11 23:05:00,Night,23,Saturday,Clear,35,159,67.76,0,0,62,2,24.4,29.3,37,Low
2025-01-11 23:12:00,Night,23,Saturday,Clear,17,52,72.95,0,0,41,0,19.92,20.49,19,Low
2025-01-11 23:19:00,Night,23,Saturday,Clear,52,208,58.25,0,0,44,2,4.67,14.0,47,Medium
2025-01-11 23:26:00,Night,23,Saturday,Clear,42,149,63.64,0,0,52,2,9.29,16.65,39,Low
2025-01-11 23:33:00,Night,23,Saturday,Rain,51,234,47.33,0,0,66,4,27.63,46.75,59,Medium
2025-01-11 23:40:00,Night,23,Saturday,Fog,35,130,54.98,0,0,58,2,24.75,36.44,47,Medium
2025-01-11 23:47:00,Night,23,Saturday,Rain,44,187,55.94,0,0,61,2,26.2,38.12,50,Medium
2025-01-11 23:54:00,Night,23,Saturday,Clear,32,113,63.22,0,0,48,1,6.46,12.87,33,Low
2025-01-12 00:01:00,Night,0,Sunday,Clear,49,188,61.81,0,0,74,2,21.23,30.66,49,Medium
2025-01-12 00:08:00,Night,0,Sunday,Clear,19,91,74.09,0,0,27,2,2.37,5.79,19,Low
2025-01-12 00:15:00,Night,0,Sunday,Fog,22,115,58.73,0,0,54,1,28.23,36.58,38,Low
2025-01-12 00:22:00,Night,0,Sunday,Storm,39,162,42.42,0,0,38,3,17.24,34.74,54,Medium
2025-01-12 00:29:00,Night,0,Sunday,Clear,43,180,57.51,0,0,74,3,8.99,19.07,47,Medium
2025-01-12 00:36:00,Night,0,Sunday,Clear,44,158,63.01,0,0,89,2,12.78,22.29,48,Medium
2025-01-12 00:43:00,Night,0,Sunday,Clear,53,212,59.04,0,0,69,3,29.57,40.56,52,Medium
2025-01-12 00:50:00,Night,0,Sunday,Clear,38,132,61.18,0,0,61,2,6.68,14.59,39,Low
2025-01-12 00:57:00,Night,0,Sunday,Fog,43,174,47.37,0,0,47,1,19.58,35.12,53,Medium
2025-01-12 01:04:00,Night,1,Sunday,Clear,32,154,67.66,0,0,53,0,16.89,21.98,34,Low
2025-01-12 01:11:00,Night,1,Sunday,Clear,52,238,60.36,1,0,77,4,23.32,35.62,62,Medium
2025-01-12 01:18:00,Night,1,Sunday,Clear,54,221,52.75,0,0,73,2,22.02,36.16,55,Medium
2025-01-12 01:25:00,Night,1,Sunday,Fog,11,63,62.68,0,0,38,1,25.1,29.52,27,Low
2025-01-12 01:32:00,Night,1,Sunday,Rain,24,89,64.01,0,0,24,1,12.16,16.84,28,Low
2025-01-12 01:39:00,Night,1,Sunday,Clear,34,150,61.08,0,0,23,1,20.36,26.14,32,Low
2025-01-12 01:46:00,Night,1,Sunday,Rain,38,182,55.91,0,0,26,0,9.82,18.35,41,Medium
2025-01-12 01:53:00,Night,1,Sunday,Clear,42,175,58.65,0,0,59,1,29.61,39.01,43,Medium
2025-01-12 02:00:00,Night,2,Sunday,Fog,27,89,59.61,0,0,51,1,20.39,28.39,39,Low
2025-01-12 02:07:00,Night,2,Sunday,Fog,44,200,47.61,0,0,35,2,7.23,19.05,52,Medium
2025-01-12 02:14:00,Night,2,Sunday,Clear,42,163,57.21,0,0,68,2,3.5,12.9,45,Medium
2025-01-12 02:21:00,Night,2,Sunday,Clear,23,132,68.42,0,0,56,1,1.06,7.08,29,Low
2025-01-12 02:28:00,Night,2,Sunday,Clear,47,200,62.21,0,0,53,1,10.75,19.17,44,Medium
2025-01-12 02:35:00,Night,2,Sunday,Clear,33,132,61.32,0,0,75,3,18.0,26.06,40,Medium
2025-01-12 02:42:00,Night,2,Sunday,Clear,37,160,66.0,0,0,68,3,25.45,31.47,40,Medium
2025-01-12 02:49:00,Night,2,Sunday,Clear,44,182,60.64,1,0,58,3,2.67,13.15,53,Medium
2025-01-12 02:56:00,Night,2,Sunday,Clear,17,97,75.66,0,0,60,1,20.81,21.64,23,Low
2025-01-12 03:03:00,Night,3,Sunday,Clear,49,203,57.46,0,1,78,6,28.0,42.06,64,Medium
2025-01-12 03:10:00,Night,3,Sunday,Clear,61,234,51.34,1,0,81,3,9.02,24.49,70,High
2025-01-12 03:17:00,Night,3,Sunday,Clear,18,91,68.93,0,0,30,0,5.09,8.71,21,Low
2025-01-12 03:24:00,Night,3,Sunday,Clear,38,161,59.51,0,0,44,2,5.17,12.79,38,Low
2025-01-12 03:31:00,Night,3,Sunday,Storm,32,158,46.89,0,0,68,2,7.47,20.41,54,Medium
2025-01-12 03:38:00,Night,3,Sunday,Clear,37,164,60.21,0,0,62,3,20.05,28.39,41,Medium
2025-01-12 03:45:00,Night,3,Sunday,Rain,25,97,60.85,0,0,19,2,11.76,17.13,29,Low
2025-01-12 03:52:00,Night,3,Sunday,Clear,24,89,72.39,0,0,65,2,27.31,28.76,28,Low
2025-01-12 03:59:00,Night,3,Sunday,Fog,6,11,65.95,0,0,47,0,16.18,19.64,23,Low
2025-01-12 04:06:00,Night,4,Sunday,Storm,25,93,49.37,0,0,54,3,8.34,19.14,45,Medium
2025-01-12 04:13:00,Night,4,Sunday,Clear,41,151,61.47,1,0,62,3,19.93,29.67,51,Medium
2025-01-12 04:20:00,Night,4,Sunday,Rain,16,47,61.02,0,0,14,1,17.24,21.15,22,Low
2025-01-12 04:27:00,Night,4,Sunday,Rain,37,157,55.5,0,1,40,5,16.86,28.61,54,Medium
2025-01-12 04:34:00,Night,4,Sunday,Clear,32,120,61.66,0,0,53,1,21.05,27.67,35,Low
2025-01-12 04:41:00,Night,4,Sunday,Clear,53,230,53.57,1,0,94,6,11.56,26.75,68,Medium
2025-01-12 04:48:00,Night,4,Sunday,Clear,28,116,65.5,0,0,69,0,16.0,21.93,34,Low
2025-01-12 04:55:00,Night,4,Sunday,Rain,40,142,55.69,0,0,71,2,26.21,38.06,48,Medium
2025-01-12 05:02:00,Night,5,Sunday,Clear,6,36,77.86,0,0,5,0,18.68,15.38,5,Low
2025-01-12 05:09:00,Night,5,Sunday,Rain,38,171,56.24,0,1,58,3,23.88,36.88,58,Medium
2025-01-12 05:16:00,Night,5,Sunday,Clear,30,117,66.21,0,0,27,2,9.8,14.19,27,Low
2025-01-12 05:23:00,Night,5,Sunday,Rain,40,196,55.37,0,0,60,1,28.92,41.16,49,Medium
2025-01-12 05:30:00,Night,5,Sunday,Clear,4,5,79.44,0,0,38,0,11.7,11.09,9,Low
2025-01-12 05:37:00,Night,5,Sunday,Clear,30,114,68.13,0,0,46,2,23.32,26.7,30,Low
2025-01-12 05:44:00,Night,5,Sunday,Clear,8,57,74.72,0,0,16,0,17.59,16.19,10,Low
2025-01-12 05:51:00,Night,5,Sunday,Clear,61,246,49.77,1,0,51,5,8.09,22.48,66,Medium
2025-01-12 05:58:00,Night,5,Sunday,Clear,41,162,60.79,1,0,33,5,18.06,26.66,46,Medium
2025-01-12 06:05:00,Morning,6,Sunday,Clear,41,154,61.67,0,0,67,1,24.4,32.6,43,Medium
2025-01-12 06:12:00,Morning,6,Sunday,Clear,60,237,54.51,0,0,78,1,6.78,19.38,59,Medium
2025-01-12 06:19:00,Morning,6,Sunday,Clear,45,216,60.49,0,0,65,4,10.39,19.85,47,Medium
